Id,SalePrice
2658,124277.43594790822
2718,262906.21224826365
2414,167988.325560172
1989,141331.80538966364
625,221483.55491979717
333,110825.06648458011
1327,134175.01119155163
858,212374.9077585637
95,181434.42375056428
1568,157814.11930046708
2482,208688.07438377873
1364,146536.7466246542
2584,170175.85473356963
818,299261.6438555037
2673,132656.90333134605
2089,214825.93048787914
1297,135259.37394884133
790,148922.34469069153
2616,166272.1488073267
720,137572.68116439268
222,147982.56363437377
557,133813.5569391217
1148,236664.63352185296
2766,139163.07987508422
534,208760.3652342647
1452,133813.5569391217
630,123042.22021671072
2648,96517.74936129194
125,139018.4981741123
1904,98101.87679904763
1670,133379.81183620583
756,127741.1254982994
717,160994.91672185017
1032,205724.14951385354
852,228568.05826742318
1731,164662.94643781695
2639,154271.86762665404
2071,214825.93048787914
1267,78944.80142026296
1851,217507.55814306828
567,164952.10983976084
2439,187940.60029430245
1898,148199.43618583173
647,144223.43940910284
2256,229218.675921797
979,110825.06648458011
1444,187217.69178944267
2485,131211.08632162644
157,139018.4981741123
88,146536.7466246542
2003,137283.51776244876
186,75553.40272035776
1425,237459.83287719873
2695,129403.81505947694
738,105186.38014667368
395,145524.67471785046
1353,145524.67471785046
1878,145380.09301687853
390,156368.30229074747
1456,192422.63302443322
1103,263990.5750055534
1387,165332.36775100898
2070,155067.06698199984
1199,180350.0609932746
2479,175723.44656217186
501,267026.7907259645
2362,133379.81183620583
1718,214832.796675087
2188,110680.48478360815
1483,182012.75055445213
2557,93915.27874379666
437,323840.5330207369
2224,184127.98887736374
1628,148469.79592895744
397,196109.4663992182
587,242158.73815878743
971,214825.93048787914
2611,153404.37742082227
1887,214825.93048787914
2399,343503.64435292344
2148,226182.46020138584
304,116825.20707491644
1997,121018.07640310327
2817,169578.72427086357
1431,165241.27324170477
427,362443.84718025016
263,134681.04714495348
598,209772.4371410684
2895,242592.48326170328
687,133813.5569391217
1822,143572.82175472903
2191,91023.64472435745
179,180494.64269424655
1009,209483.27373912447
2010,123982.00127302845
1991,123982.00127302845
1411,180441.15550257877
1721,233050.09099755395
1144,180494.64269424655
593,179265.6982359849
575,243170.81006559113
1249,143500.53090424303
1604,134681.04714495348
1064,398083.2364698383
1923,161284.0801237941
1988,120945.7855526173
2325,171096.83213106915
114,209194.11033718055
2700,210224.98590280252
217,203791.1002095503
343,175019.34171613026
386,197193.8291565079
2005,214825.93048787914
2908,203121.67889635824
1814,227845.1497625634
2446,354347.2719258204
208,146734.81551729393
1679,116897.49792540242
822,339166.1933237646
6,138295.58966925248
1781,356949.7425433157
2397,199145.68211962935
2340,338732.44822084875
1618,178109.0446282092
2843,128825.48825558911
1061,317045.1930750548
2786,133813.5569391217
1935,144223.43940910284
1341,112198.59264381372
521,231315.11058589042
2136,194085.32258561076
996,188880.3813506202
227,123403.67446914062
135,149428.38064409338
1167,174494.5021039102
294,231170.5288849185
1776,219676.28365764767
540,201242.11678372277
1717,214832.796675087
2303,179699.44333890075
116,155283.93953345774
127,149283.79894312142
1371,126006.1450866359
1014,189332.9301123543
1507,214825.93048787914
702,140753.4785857758
750,147115.07342854203
261,170518.5053271813
1559,93336.95193990882
577,246496.1891879462
2812,182880.2407602839
2080,142777.62239938322
1368,136488.31840710298
2376,133813.5569391217
659,126873.63529246765
1235,150729.615952841
332,110825.06648458011
1917,139018.4981741123
2094,294635.029424401
1460,196976.95660504996
1471,227555.98636061948
1509,126873.63529246765
1922,147693.40023242985
433,404950.86726600636
460,319719.95454303606
1116,233700.70865192777
1137,201242.11678372277
53,203483.13314878815
2354,190109.32580888187
1475,225170.38829458214
1761,388034.8082522871
842,192278.0513234613
2739,199742.81258233543
2509,164084.6196339291
1007,172181.19488835885
2610,137283.51776244876
1952,100493.74613802083
2719,212249.12971640995
2921,110825.06648458011
1966,161139.49842282216
292,135982.28245370113
1204,131500.24972357036
1829,157524.95589852316
2419,174060.75700099432
391,197627.57425942377
798,111837.13839138382
481,177241.55442237743
193,200808.37168080691
555,142199.29559549538
899,214825.93048787914
2357,180856.09694667644
328,189024.96305159217
1356,130343.59611579469
1154,183169.4041622278
1730,177313.84527286343
2249,184904.38457389132
1119,189747.87155645195
2856,143066.78580132715
1394,109885.28542826237
2587,142469.6553386211
61,332587.72592954047
2661,159982.84481504647
2711,137283.51776244876
1147,180856.09694667644
757,106270.74290396337
2623,214825.93048787914
2378,182518.78650785398
1413,116246.88027102861
1722,219748.57450813364
1112,185338.1296768072
1623,187434.56434090063
1201,136488.31840710298
1513,139958.27923043002
957,275123.3659803943
1171,233266.96354901188
1145,181145.26034862036
2726,255532.5454986937
703,118415.605785608
760,182735.6590593119
1964,146536.7466246542
2512,170663.08702815327
159,147693.40023242985
1281,127741.1254982994
468,170157.05107475142
290,133235.2301352339
665,123403.67446914062
1463,202254.1886905265
1792,191699.72451957344
923,163380.5147878875
500,212085.74435661978
1408,185573.80588708335
331,166253.3451485085
170,122608.47511379483
2192,126873.63529246765
2571,169669.81878016779
2314,170663.08702815327
2647,132367.73992940213
422,343214.4809509795
2457,364974.02694725944
1838,312563.160344924
2805,198711.9370167135
1645,213531.5613663394
1711,206085.60376628343
2825,297960.4085467561
322,359552.213160811
2103,239483.97669080616
342,114301.298580843
600,135982.28245370113
488,191699.72451957344
1725,349937.53004617564
2246,234423.61715678757
2847,139307.6615760562
806,202254.1886905265
530,186639.36498555483
963,221338.97321882518
2678,123982.00127302845
171,112993.7919991595
2401,348419.42218597006
805,198711.9370167135
2259,113644.40965353332
1748,148469.79592895744
1361,126873.63529246765
1677,119933.71364581358
1406,150440.4525508971
2322,277574.38870970975
688,127741.1254982994
143,166344.4396578127
804,174205.33870196628
1214,161573.243525738
2828,160253.20455817215
1999,159115.3546092147
2467,176374.06421654567
2665,93626.11534185274
1538,123982.00127302845
398,133813.5569391217
2822,205724.14951385354
2157,182012.75055445213
1856,219025.66600327386
1269,214825.93048787914
2570,139018.4981741123
2320,185265.8388263212
1517,119933.71364581358
2304,191121.3977156856
1312,96366.89638738413
2012,124488.03722643032
506,191049.1068651996
2865,189530.99900499402
2367,106270.74290396337
554,107216.79523321695
238,154054.9950751961
1954,137861.8445663366
2488,214825.93048787914
2291,110825.06648458011
1969,214825.93048787914
2725,157235.79249657923
1482,182012.75055445213
2763,177386.1361233494
503,198061.31936233968
1584,318346.4283838024
1531,128030.28890024332
2210,191482.8519681155
459,351021.89280346537
556,142199.29559549538
1347,150874.197653813
1290,99120.21997878721
1388,144078.85770813088
1571,179718.246997719
2754,213676.14306731132
765,203989.16910219
2494,145380.09301687853
2870,205145.8227099657
7,217435.26729258228
1114,328900.89255475544
2418,196760.08405359203
291,214825.93048787914
18,348997.7489898579
39,354347.2719258204
1001,335117.90569654974
2442,191193.68856617156
616,122608.47511379483
2680,214825.93048787914
1414,133596.6843876638
289,145524.67471785046
40,232327.18249269415
860,135982.28245370113
409,189964.7441079099
673,143066.78580132715
2427,203266.26059733023
2036,141910.13219355146
2564,122247.02086136493
642,206248.9891260736
1008,181145.26034862036
1908,138440.17137022445
2519,209989.30969252635
1369,83143.94202138565
2855,107867.41288759078
712,95650.25915546017
1943,117409.80515174013
1958,149572.96234506535
107,173337.8484961345
2295,155211.64868297178
704,108445.73969147861
676,131500.24972357036
259,178831.953133069
93,221194.39151785325
106,191193.68856617156
2315,180060.89759133066
1050,133813.5569391217
1095,177675.29952529332
2709,148271.7270363177
758,145090.9296149346
1496,120801.20385164535
2370,119933.71364581358
2458,334828.7422946058
2733,141259.51453917765
161,172036.6131873869
726,124921.7823293462
845,224158.31638777844
947,200736.08083032092
2232,128680.90655461715
2563,129620.6876109349
2299,172272.28939766303
211,170518.5053271813
605,185862.96928902727
1478,304032.8399875784
2247,234423.61715678757
2274,184995.4790831955
2869,224086.02553729244
967,186639.36498555483
2656,155356.23038394374
667,161573.243525738
1042,106270.74290396337
2023,126584.47189052374
2447,326153.84023628826
2055,130199.01441482273
2275,340033.68352959637
2204,137283.51776244876
1563,330057.5461625311
483,215700.28688091878
796,196543.2115021341
1526,181434.42375056428
2042,138223.2988187665
442,343069.8992500075
1693,294924.1928263449
1468,186856.23753701278
1430,206157.8946167694
2605,140319.7334828599
1529,108228.86714002068
335,157235.79249657923
1287,127741.1254982994
31,109306.95862437453
1785,339599.9384266805
82,167699.1621582281
2620,137138.9360614768
252,209338.69203815254
721,116463.75282248654
2165,216856.94048869444
2316,178687.37143209705
775,182735.6590593119
1558,135982.28245370113
17,161120.6947640039
1022,249532.40490835736
925,124198.87382448639
438,338370.99396841886
1270,149066.9263916635
1272,145596.96556833645
215,133235.2301352339
266,188735.79964964825
2402,197193.8291565079
1250,140175.15178188795
1984,116108.5698429925
1279,126873.63529246765
377,196109.4663992182
1252,214825.93048787914
2156,208904.94693523666
499,209266.40118766655
1374,123403.67446914062
2898,208615.78353329274
401,133813.5569391217
2721,153332.0865703363
2078,213820.72476828328
2589,147693.40023242985
1946,119499.9685428977
1334,111403.39328846795
2781,232110.30994123622
431,359841.37656275486
576,209338.69203815254
1474,182591.07735833997
2254,132946.06673328998
2155,238255.0322325445
885,214825.93048787914
643,148127.14533534576
1944,132440.0307798881
480,181868.16885348017
2845,115885.4260185987
2387,298538.7353506439
2407,219603.9928071617
2527,122536.18426330885
2514,159024.2600999105
629,151169.63232869277
80,192711.79642637714
1876,159115.3546092147
1546,102590.18080211425
2518,208037.4567294049
2347,192133.4696224893
783,175236.21426758822
1322,102807.05335357218
194,126656.7627410097
1770,220399.19216250745
2143,133813.5569391217
1229,133813.5569391217
511,243749.13686947897
46,218881.08430230187
1348,140175.15178188795
2465,175361.99230974197
387,190976.8160147136
873,223146.24448097468
1918,144223.43940910284
2764,186350.2015836109
2184,140753.4785857758
934,161265.27646497588
1920,147693.40023242985
2631,119066.22343998181
1768,391504.7690756141
2040,157814.11930046708
1749,181940.45970396613
834,225459.55169652606
1457,211579.7084032179
79,174494.5021039102
