Id,SalePrice
2658,148748.561166854
2718,175190.28992746025
2414,213587.1122161044
1989,147927.11541863554
625,178009.28998715046
333,90316.23894787743
1327,108152.23696458165
858,124559.57684892707
95,197236.5923835712
1568,175306.0197514767
2482,173874.79965140182
1364,137424.60047759372
2584,171771.4236277811
818,317956.5510870345
2673,161703.60668992705
2089,187819.32419884787
1297,166906.2877076167
790,116060.00299052906
2616,203013.1553449122
720,224111.4489520461
222,140806.98850015132
557,113294.51646488148
1148,211997.33027020085
2766,172928.4567587861
534,195297.57741348818
1452,100335.48096200102
630,135880.68513379816
2648,117423.4091306664
125,152877.74099049205
1904,356772.75099486695
1670,84283.5083645737
756,103360.34894313058
717,279633.0212553665
1032,157903.43440688273
852,217474.97701649193
1731,187869.78431127814
2639,133903.83587010892
2071,103052.41128665477
1267,151767.81135451328
1851,193353.5878920774
567,162106.62918074336
2439,221974.89581983013
1898,147881.579189489
647,162481.3513249379
2256,202489.79358369403
979,423703.2604530939
1444,219634.5931319627
2485,103917.55935113551
157,120808.03302687372
88,114670.13364454708
2003,108392.62541403424
186,207617.994222785
1425,255180.23783370305
2695,123485.18688909512
738,100828.71424298908
395,158139.21649277152
1353,165149.33700124593
1878,137934.64889736904
390,180300.47219025285
1456,237265.3189303379
1103,274310.5105146577
1387,128683.67292763584
2070,164410.31515648658
1199,183756.66503934248
2479,182582.79444882774
501,297572.96930767724
2362,396752.7303691404
1718,189974.56328510516
2188,371619.0344824825
1483,166940.83888573444
2557,86426.30373462266
437,342637.5645407854
2224,222226.60928429733
1628,200404.21839496365
397,114413.94594071934
587,196561.22576651035
971,225445.87537555536
2611,145109.29422328458
1887,132559.15503254416
2399,368392.46380658087
2148,213721.40749121574
304,113683.35641127336
1997,111569.35883718287
2817,130042.20266696741
1431,177301.99488676025
427,363955.4607145495
263,120980.62754740915
598,170630.9943612382
2895,234922.88747763552
687,157007.8598262606
1822,116300.69583653135
2191,102061.82723210484
179,140465.94561465725
1009,208804.31597153377
2010,117939.44765894301
1991,144923.36072780797
1411,144996.01333758305
1721,228511.17403059255
1144,189170.8114876392
593,217461.86959514592
575,282799.89469712577
1249,196150.29146680317
1604,113081.60365949245
1064,408191.4118842308
1923,159301.85501453653
1988,410326.18152538815
2325,171227.9466081533
114,195445.59526688978
2700,185650.7076577394
217,429721.7825301775
343,176709.43262040976
386,233188.77106314793
2005,159981.6531601738
2908,454815.82927653193
1814,218429.33494251664
2446,418237.6951510039
208,138235.7603964532
1679,122213.2406903744
822,360746.3912325228
6,185780.17318396643
1781,387990.6169613631
2397,265018.9800948439
2340,297266.93468092184
1618,169814.71325219562
2843,132408.8536031841
1061,339572.5582295533
2786,112578.16318458377
1935,126640.77345009556
1341,125176.65033487708
521,270814.0365829689
2136,133840.9366309212
996,192334.52666281
227,169421.21882224688
135,157612.1641527922
1167,157138.79028097144
294,218692.84600099048
1776,203289.27709829574
540,192575.87128963578
1717,189972.6325200483
2303,111241.08412904455
116,183227.71577647654
127,139438.48326949694
1371,147043.14372074197
1014,202754.8753837666
1507,454621.64629467914
702,151847.286043299
750,162099.10816982575
261,139409.19464271585
1559,79673.63869594876
577,220049.4213723326
2812,210376.94655334263
2080,148567.25319916662
1368,431137.36536887905
2376,118139.53087001166
659,117102.17182737833
1235,112943.19906007429
332,394558.61313078215
1917,135127.39960595977
2094,299853.97669220634
1460,250161.75334934285
1471,190834.19632735522
1509,124768.56661711948
1922,134811.70428856916
433,431238.8251761
460,325402.41081140866
1116,240039.87702084717
1137,164827.85070807196
53,185645.62211828493
2354,240522.28338413965
1475,206307.86248796864
1761,384511.92876489216
842,135089.00434361142
2739,180104.40456477995
2509,172962.9622123317
1007,219345.16445131798
2610,185672.29734240274
1952,73480.96400443325
2719,177275.17218435428
2921,75209.77378566936
1966,123835.17091898702
292,442900.64588699373
1204,199257.50851704122
1829,261569.13775982114
2419,199376.38151040906
391,169253.4427917099
798,116826.7950652719
481,204951.85607201455
193,183143.12775068276
555,135020.94538594002
899,119654.26160261442
2357,194222.34633913287
328,113314.06642463547
1356,119568.01085539092
1154,103312.48722634267
1730,194577.19865697797
2249,148957.33033694944
1119,256297.29752147465
2856,136456.37948719435
1394,145881.72636087425
2587,117199.45850692445
61,331000.1276152829
2661,195321.08420384268
2711,127037.18073372403
1147,189365.9102312557
757,136781.08737210813
2623,134910.55543381989
2378,158286.69184491213
1413,152278.1619092503
1722,222211.514507293
1112,235926.1107919939
1623,184193.20978396048
1201,197104.26636352425
1513,117000.80891538633
957,434157.73914150195
1171,240760.77203115833
1145,203722.22899999085
2726,234003.21530542604
703,166538.10533898277
760,387774.22995542374
1964,123557.79062620539
2512,183314.98342932842
159,149213.59364524367
1281,178870.32559260202
468,200191.58635194553
290,135714.2330366805
665,98563.72640260227
1463,252721.14708892582
1792,235716.25240702473
923,131656.9545880527
500,258460.5223707906
1408,481868.4352394118
331,384009.9800739937
170,134102.4583274345
2192,87916.02671833592
2571,243570.15999365505
2314,176748.13979321264
2647,87332.18159741745
422,417407.61495431385
2457,333645.3403272121
1838,246714.69839415222
2805,248796.26414970227
1645,159173.92786348355
1711,281215.7332978976
2825,287468.5833932229
322,378561.70306190697
2103,257679.4640555838
342,118964.65873185941
600,108071.25658035651
488,189561.09917544015
1725,346104.0998140485
2246,233071.15796042117
2847,176051.3485576628
806,242911.5049952377
530,231905.06551194505
963,179977.59320183855
2678,88895.91233450279
171,398797.86110680294
2401,413050.3266939318
805,223539.39415638673
2259,223286.40859553847
1748,206174.22298238822
1361,137210.00952166878
1677,121738.56332228961
1406,166634.49402985012
2322,288976.7780215506
688,171761.66162249504
143,126319.56606176298
804,215336.35633209057
1214,166755.02033548476
2828,145138.70895453182
1999,195761.92688164057
2467,200351.15701112244
2665,148598.7664829262
1538,297614.1875790828
398,100021.44423628727
2822,129119.53354731272
2157,159492.91525255097
1856,175008.1364691801
1269,158815.22619449033
2570,116638.66311696079
2320,253062.24228749378
1517,122082.91377326683
2304,433123.9971535109
1312,104751.62945303903
2012,129917.92872820178
506,238850.12514160865
2865,188343.04642021505
2367,110775.70498995064
554,109899.18214894005
238,119808.41921997874
1954,108505.26727805275
2488,207125.49841018976
2291,91881.6251331626
1969,136965.35829096579
2725,155912.9602048708
1482,166940.83888573444
2763,202466.29755041725
503,227952.88751989824
1584,273202.9693019098
1531,150185.277615436
2210,168722.45832779654
459,346079.2459501312
556,126590.17109095445
1347,135253.80344949674
1290,77624.71292561025
1388,413711.9501789786
1571,329203.2138195726
2754,205053.4652720805
765,122035.93141872657
2494,117205.40169713774
2870,189044.69151868334
7,209379.0902181986
1114,284879.8384430943
2418,278609.7011299415
291,478481.8520819829
18,330604.094001328
39,371142.9784266966
1001,279519.8489884578
2442,237115.97432549892
616,114624.40210664773
2680,414513.0494937325
1414,100172.31396811549
289,122290.07753503253
40,248717.58218191017
860,120354.48673561774
409,136255.31795414805
673,129265.30025510746
2427,185328.4026887816
2036,204312.9530659134
2564,149401.7180964657
642,167993.10530687042
1008,177360.2024097587
1908,154440.76675776334
2519,222141.18949943339
1369,94027.47735458717
2855,154001.3286755021
712,98933.90009648434
1943,429199.9808672167
1958,134821.0318517841
107,178595.66275173728
2295,213455.28717056965
704,404302.01951056963
676,143862.2816485674
259,175140.7080208991
93,271003.41407966474
106,233234.25879419514
2315,189146.21689667273
1050,107808.56891365827
1095,213726.2008679884
2709,144287.53349214385
758,462052.34712803795
1496,172638.28569788556
2370,121267.61333162361
2458,283755.1442385379
2733,137825.96996931033
161,268886.2557305951
726,182795.3722127966
845,203371.9187113191
947,267014.5055014447
2232,435092.6651634987
2563,162374.10082769755
2299,146035.52224618988
211,102445.49437635113
605,176940.91990737314
1478,256382.91889105353
2247,231756.0252193614
2274,195679.38011101226
2869,173963.05137302307
967,219683.50828929793
2656,100590.68615030544
667,219957.05934664595
1042,109924.08761442953
2023,178546.43895375566
2447,348254.6704647186
2055,123138.38159586501
2275,311266.2589331949
2204,173629.49144436757
1563,273519.10630290175
483,203694.33501130797
796,129427.62775180384
1526,139902.42160293716
2042,153011.0046999742
442,367995.10844165843
1693,331399.07701055973
1468,220451.03649103874
1430,186040.7095224969
2605,182183.59027362207
1529,192175.44122825458
335,137050.79804029863
1287,139949.82406458096
31,95286.03140776895
1785,330619.211286798
82,170341.60117661965
2620,110105.98501115676
252,202785.94144413364
721,374056.0167338962
2165,193906.20413879526
2316,180575.94113558915
775,119271.33193783741
1558,94189.23869133927
17,229024.81508699304
1022,229369.2383540268
925,114378.36166988756
438,304266.0294787872
1270,121474.31393105863
1272,118667.70194445411
215,139666.50130901067
266,219586.27971239248
2402,244337.7852261688
1250,112360.79362485418
1984,100334.09771631227
1279,144269.03830680926
377,235801.6329635363
1252,183245.40483863733
2156,246748.39994810917
499,285237.9890796812
1374,135218.0435687285
2898,230093.97592021362
401,107848.43284194497
2721,193775.1033537694
2078,226980.82828569587
2589,130425.78893942898
1946,220563.08151170798
1334,124482.40118490672
2781,241388.0186534198
431,387943.4996031526
576,213587.69894253951
1474,206296.75389134802
2254,145442.1775310702
2155,273378.1183156865
885,149993.08724666177
643,128229.63374121557
1944,126033.98253323766
480,212078.7869001642
2845,105360.07296447514
2387,321816.50731479214
2407,207687.73980263097
2527,166550.52089190285
2514,173308.45336102345
629,182048.70542079792
80,207655.36000003293
1876,128859.05509237165
1546,125630.46728784265
2518,180024.5773428392
2347,160513.42143884278
783,178817.03338956484
1322,53513.126403972274
194,67795.12650368083
1770,264252.3162759502
2143,127576.7807093932
1229,213402.68519788457
511,260628.29747895664
46,207861.54079247813
1348,181757.9436797673
2465,199362.17903553252
387,234405.31827394466
873,211222.6442977055
1918,104573.97044152848
2764,236016.44692830066
2184,124046.22692616761
934,153646.00764414796
1920,124379.06803091883
2631,161405.55348465405
1768,483941.61204991944
2040,116501.3976212095
1749,228683.3597470076
834,222921.67073317384
1457,234083.54475887434
79,119751.46156251943
2302,110314.99594042043
1817,128479.03673242219
2755,234322.93357500376
359,173689.8269712549
2059,114194.0327354864
2092,249854.23735161836
2516,231498.0990182259
150,109103.98760729237
1656,153458.41376954538
83,98669.01876687573
2411,194868.12725666363
795,114071.24259837787
2312,222889.2398312341
2917,392217.3571051934
1624,195503.74078506627
2215,276485.3347070749
1211,144511.19652529014
1485,167444.93102255627
1024,172617.19158390677
570,186870.42791182385
2874,143371.8239294436
700,149614.3099446568
2756,207978.51060662558
2022,166010.86536904867
583,212541.67477101146
2392,383414.6616533939
2424,204038.0141031898
212,402143.9519366496
736,119945.55572147341
1610,172568.5457357677
890,88359.47685189324
467,198699.20925871446
578,247527.5074741873
1747,195406.69106733787
1149,174453.126550009
2758,223508.33624283166
857,128976.94099770847
2219,268276.7669865391
733,116296.34651945822
2909,126970.02893265302
1798,259697.49077456188
235,138175.27021258022
2366,144262.1306185678
1027,136509.34304191556
1195,150250.7461212743
1303,23775.350177380256
148,189038.35705785453
608,160736.02432923904
2515,196755.6727717131
821,299506.4101249521
2500,260878.20975900965
745,107856.72471852822
741,119758.03214653686
1611,166266.7479015313
2532,122047.83844074025
1081,223916.86743587977
1692,398134.60132967134
2520,190262.18451363838
276,479010.3774116158
1992,135496.36726428766
663,328322.7743687758
418,131079.24223872018
1733,220080.6869753237
2359,152220.27204469184
253,195172.47446141182
1518,166245.36139186064
2035,134978.08249674435
2919,394197.5600651589
1540,220196.5680074658
2120,141475.51169299346
1674,186957.9014038263
256,151134.6083327434
2361,95140.53858211683
978,72757.64010514342
2280,207564.00834037864
2095,220567.98017716594
1709,325808.5474386144
2801,212543.25943095807
1246,106442.78904161975
2373,123575.40156168712
1055,291829.2381887365
2017,119964.21202848526
1099,250320.47084326018
1344,148883.4454661823
835,197900.7072582891
1117,209535.18112793623
2043,396258.11689072906
2085,134337.3468927059
410,156352.70533265534
2650,106696.03839774895
2867,189701.64144614013
1668,111093.4431097376
1161,177615.1035970205
2122,186849.70506430021
2539,131995.37772627198
1047,142123.47937298252
1445,112421.40219932224
541,447791.37934532575
569,205737.46463362838
1276,127196.82550576865
918,147691.3181597112
326,165530.08186408773
1936,124460.62297670299
895,87947.80333083775
257,142444.23160065047
1241,183178.91682006896
1545,120237.9066212686
1189,181656.3592394177
270,158491.36687071645
2066,204118.50684240472
693,129421.21705694764
1259,169120.09509904485
2916,156268.19694974553
2321,265158.26658841234
1977,107785.89595824119
1895,160364.8168610233
1240,166075.73251758155
85,141595.24433137465
1823,119980.38316751935
825,301334.756097469
110,214861.94553553977
697,141313.20452845038
2297,407283.3959457652
1231,137192.12169692945
1355,129498.01218272292
968,369975.7530755877
584,215397.95500685216
1315,431118.61563419516
1606,129658.65613751102
206,102512.9037750517
1685,366753.1046825886
2016,129416.91646886163
869,211588.09968994197
2135,131449.0725138483
2346,180769.62923810654
2430,228146.67767398735
