Id,SalePrice
2658,92817694.43288194
2718,101412401.41286978
2414,132709202.13919233
1989,73115323.73338267
625,88235344.21870092
333,33054393.3433124
1327,75547784.82846385
858,84215532.6115097
95,54182064.46251476
1568,90016656.98521596
2482,70378477.18810916
1364,66376330.17919184
2584,98799914.18393223
818,101267365.12527616
2673,106978161.57031475
2089,82999633.87321293
1297,94444243.26102468
790,81787643.72814126
2616,103712829.56683575
720,141183964.89499298
222,74779256.27073711
557,70738254.76287462
1148,85605321.40687765
2766,152028415.9270062
534,85166003.62054558
1452,62748864.58556484
630,111060663.80348177
2648,88907713.58121459
125,76621759.55772996
1904,45113341.6270479
1670,63613838.03005321
756,62508215.778334
717,121597927.3534403
1032,86642745.75411315
852,100472549.09948152
1731,108160450.4896632
2639,67266409.49191104
2071,75664364.93961143
1267,73365310.0984984
1851,74271766.87496419
567,48142089.012413196
2439,104824605.21582125
1898,73620894.82180469
647,118208350.56141497
2256,57520282.77376509
979,46042106.62929997
1444,103237318.06931932
2485,68527706.88561039
157,56877163.48891137
88,68525724.42577973
2003,83011657.83865614
186,97293819.16920935
1425,92084478.90287375
2695,70870729.09447189
738,59729762.81870114
395,71788470.49687646
1353,91719196.11247984
1878,87482446.84571771
390,93358603.48203707
1456,99234739.5193054
1103,114523004.48457779
1387,103576894.99897124
2070,111128513.9066229
1199,113678594.77712154
2479,74749796.97480266
501,113079758.41866109
2362,78467401.08903974
1718,52350973.375412054
2188,52812306.00058065
1483,45840513.01313698
2557,51822129.67435447
437,191366051.39077955
2224,190704967.13099924
1628,94182043.8518756
397,74861685.34050387
587,145995123.41466704
971,168703967.70229796
2611,84224358.60066584
1887,69335436.17466255
2399,128920260.8460394
2148,85110034.13129829
304,77891094.56972918
1997,48148755.62504321
2817,81917016.83077621
1431,109551688.12889825
427,121597304.0551008
263,64894979.88314877
598,129024389.62037346
2895,138420959.29266083
687,79230302.0883237
1822,69211897.11993518
2191,97902795.2085163
179,67432582.4570089
1009,55468485.10197866
2010,62635139.55090918
1991,92533519.98178412
1411,91081693.83854036
1721,61933292.885927685
1144,83983869.53818525
593,83445140.82234867
575,126472838.91148932
1249,124649857.69614254
1604,62657313.50995788
1064,130933196.39309818
1923,100116577.28511074
1988,52581476.52387548
2325,75794853.83940728
114,152689130.10108542
2700,109389709.21898468
217,115288349.07924634
343,93336089.29018885
386,82618652.38225435
2005,100393542.51803863
2908,139839675.4267127
1814,131009162.70654777
2446,287029958.9507619
208,80930984.03139153
1679,37743474.04964915
822,103307829.43908478
6,92484483.36986762
1781,117520635.37894559
2397,106109130.71803144
2340,86961769.62121965
1618,113234887.73264728
2843,79488651.58947419
1061,120160305.2695356
2786,77274422.41860065
1935,76471932.21662317
1341,57230707.68916656
521,110064108.72653773
2136,75228766.50590827
996,87452077.91112888
227,97217101.34822638
135,93907236.69475937
1167,44076483.983923405
294,106373814.66628064
1776,90234673.56523883
540,103970785.61885707
1717,52338843.15238278
2303,88773667.44225703
116,86879894.27422918
127,84781384.69724298
1371,91472959.28391036
1014,221836654.72375566
1507,81933288.29861018
702,84092042.04963428
750,84251301.4490765
261,93421853.1934166
1559,72010818.20066223
577,131529764.18685533
2812,104254859.85901351
2080,96350867.53798781
1368,69372550.6451369
2376,67553098.87090679
659,72439346.78464334
1235,69092178.12632729
332,43164732.725742914
1917,73969008.72504096
2094,121725403.11724642
1460,99651887.92296539
1471,112329885.9941795
1509,95811793.13099998
1922,80386319.89512962
433,141069874.15676212
460,71318624.11627394
1116,96191276.90210204
1137,107720498.88029064
53,44780737.49965483
2354,101755194.17359196
1475,90883394.57488565
1761,181629024.62914935
842,70923068.9591867
2739,107459638.07796264
2509,39270147.277429745
1007,102894635.44182053
2610,94026725.52698745
1952,48348574.684033826
2719,92373949.76311782
2921,33078037.17022189
1966,75277272.07610543
292,102321640.25747868
1204,98777677.934458
1829,152167086.96996072
2419,84286868.73462725
391,90880989.56604931
798,79905156.55150437
481,83870661.72235037
193,87950013.47424148
555,82589390.20392488
899,81860883.73010556
2357,94043614.10488547
328,35532731.2654766
1356,81945082.23813432
1154,57859326.8304392
1730,91399597.82585348
2249,66053835.27311018
1119,93853015.07673037
2856,91544152.6059852
1394,115643411.36424673
2587,70912283.12024115
61,155629580.0252966
2661,79894238.181724
2711,83645992.38680136
1147,89655899.16210799
757,62865964.416593306
2623,65615830.76554894
2378,42374138.62583005
1413,81712959.76109952
1722,69243619.73141138
1112,125866487.88444757
1623,86252219.56991465
1201,91848227.16352303
1513,57973347.90401448
957,1351507930.9338028
1171,59096085.88991345
1145,84072178.90685214
2726,165029686.5769807
703,47776067.978818126
760,61035003.259032056
1964,68528011.32405572
2512,51100872.951127365
159,65745580.65276226
1281,78001097.43028307
468,102361961.84346169
290,66992439.94446216
665,83958767.71699125
1463,112706940.4035285
1792,96746586.27204698
923,117041155.26737608
500,107876768.36235055
1408,161755803.85786414
331,34309273.98247162
170,65591543.12521796
2192,66757002.51488712
2571,213688107.37003422
2314,108141709.0764744
2647,53003611.71577616
422,142054559.34961987
2457,172416909.70883217
1838,55440063.19802739
2805,132666113.4565792
1645,94751001.03490455
1711,119024029.19026266
2825,112031731.05419655
322,124183848.89844812
2103,98241423.02372983
342,98594992.9681533
600,64871438.73358377
488,84853210.43083267
1725,88303106.12895797
2246,69319500.43236482
2847,83700151.25449514
806,99550418.13899128
530,96964061.43925522
963,100472674.24148405
2678,60696731.67738792
171,86398818.44591638
2401,179029802.71515778
805,101338119.48725775
2259,168750060.4007826
1748,94164096.3130509
1361,92329311.95485799
1677,35784086.0278841
1406,87614171.29204379
2322,179831917.38684812
688,81320095.11821663
143,79821509.6461412
804,91446440.54930066
1214,84930381.5233745
2828,45501241.03062021
1999,88610213.66253518
2467,80112079.16512085
2665,77833426.42362532
1538,151551108.14039493
