Id,SalePrice
2658,187683.60655737706
2718,187683.60655737706
2414,187683.60655737706
1989,187683.60655737706
625,187683.60655737706
333,187683.60655737706
1327,187683.60655737706
858,187683.60655737706
95,187683.60655737706
1568,187683.60655737706
2482,187683.60655737706
1364,187683.60655737706
2584,187683.60655737706
818,187683.60655737706
2673,187683.60655737706
2089,187683.60655737706
1297,187683.60655737706
790,187683.60655737706
2616,187683.60655737706
720,187683.60655737706
222,187683.60655737706
557,187683.60655737706
1148,187683.60655737706
2766,187683.60655737706
534,187683.60655737706
1452,187683.60655737706
630,187683.60655737706
2648,187683.60655737706
125,187683.60655737706
1904,187683.60655737706
1670,187683.60655737706
756,187683.60655737706
717,187683.60655737706
1032,187683.60655737706
852,187683.60655737706
1731,187683.60655737706
2639,187683.60655737706
2071,187683.60655737706
1267,187683.60655737706
1851,187683.60655737706
567,187683.60655737706
2439,187683.60655737706
1898,187683.60655737706
647,187683.60655737706
2256,187683.60655737706
979,187683.60655737706
1444,187683.60655737706
2485,187683.60655737706
157,187683.60655737706
88,187683.60655737706
2003,187683.60655737706
186,187683.60655737706
1425,187683.60655737706
2695,187683.60655737706
738,187683.60655737706
395,187683.60655737706
1353,187683.60655737706
1878,187683.60655737706
390,187683.60655737706
1456,187683.60655737706
1103,187683.60655737706
1387,187683.60655737706
2070,187683.60655737706
1199,187683.60655737706
2479,187683.60655737706
501,187683.60655737706
2362,187683.60655737706
1718,187683.60655737706
2188,187683.60655737706
1483,187683.60655737706
2557,187683.60655737706
437,187683.60655737706
2224,187683.60655737706
1628,187683.60655737706
397,187683.60655737706
587,187683.60655737706
971,187683.60655737706
2611,187683.60655737706
1887,187683.60655737706
2399,187683.60655737706
2148,187683.60655737706
304,187683.60655737706
1997,187683.60655737706
2817,187683.60655737706
1431,187683.60655737706
427,187683.60655737706
263,187683.60655737706
598,187683.60655737706
2895,187683.60655737706
687,187683.60655737706
1822,187683.60655737706
2191,187683.60655737706
179,187683.60655737706
1009,187683.60655737706
2010,187683.60655737706
1991,187683.60655737706
1411,187683.60655737706
1721,187683.60655737706
1144,187683.60655737706
593,187683.60655737706
575,187683.60655737706
1249,187683.60655737706
1604,187683.60655737706
1064,187683.60655737706
1923,187683.60655737706
1988,187683.60655737706
2325,187683.60655737706
114,187683.60655737706
2700,187683.60655737706
217,187683.60655737706
343,187683.60655737706
386,187683.60655737706
2005,187683.60655737706
2908,187683.60655737706
1814,187683.60655737706
2446,187683.60655737706
208,187683.60655737706
1679,187683.60655737706
822,187683.60655737706
6,187683.60655737706
1781,187683.60655737706
2397,187683.60655737706
2340,187683.60655737706
1618,187683.60655737706
2843,187683.60655737706
1061,187683.60655737706
2786,187683.60655737706
1935,187683.60655737706
1341,187683.60655737706
521,187683.60655737706
2136,187683.60655737706
996,187683.60655737706
227,187683.60655737706
135,187683.60655737706
1167,187683.60655737706
294,187683.60655737706
1776,187683.60655737706
540,187683.60655737706
1717,187683.60655737706
2303,187683.60655737706
116,187683.60655737706
127,187683.60655737706
1371,187683.60655737706
1014,187683.60655737706
1507,187683.60655737706
702,187683.60655737706
750,187683.60655737706
261,187683.60655737706
1559,187683.60655737706
577,187683.60655737706
2812,187683.60655737706
2080,187683.60655737706
1368,187683.60655737706
2376,187683.60655737706
659,187683.60655737706
1235,187683.60655737706
332,187683.60655737706
1917,187683.60655737706
2094,187683.60655737706
1460,187683.60655737706
1471,187683.60655737706
1509,187683.60655737706
1922,187683.60655737706
433,187683.60655737706
460,187683.60655737706
1116,187683.60655737706
1137,187683.60655737706
53,187683.60655737706
2354,187683.60655737706
1475,187683.60655737706
1761,187683.60655737706
842,187683.60655737706
2739,187683.60655737706
2509,187683.60655737706
1007,187683.60655737706
2610,187683.60655737706
1952,187683.60655737706
2719,187683.60655737706
2921,187683.60655737706
1966,187683.60655737706
292,187683.60655737706
1204,187683.60655737706
1829,187683.60655737706
2419,187683.60655737706
391,187683.60655737706
798,187683.60655737706
481,187683.60655737706
193,187683.60655737706
555,187683.60655737706
899,187683.60655737706
2357,187683.60655737706
328,187683.60655737706
1356,187683.60655737706
1154,187683.60655737706
1730,187683.60655737706
2249,187683.60655737706
1119,187683.60655737706
2856,187683.60655737706
1394,187683.60655737706
2587,187683.60655737706
61,187683.60655737706
2661,187683.60655737706
2711,187683.60655737706
1147,187683.60655737706
757,187683.60655737706
2623,187683.60655737706
2378,187683.60655737706
1413,187683.60655737706
1722,187683.60655737706
1112,187683.60655737706
1623,187683.60655737706
1201,187683.60655737706
1513,187683.60655737706
957,187683.60655737706
1171,187683.60655737706
1145,187683.60655737706
2726,187683.60655737706
703,187683.60655737706
760,187683.60655737706
1964,187683.60655737706
2512,187683.60655737706
159,187683.60655737706
1281,187683.60655737706
468,187683.60655737706
290,187683.60655737706
665,187683.60655737706
1463,187683.60655737706
1792,187683.60655737706
923,187683.60655737706
500,187683.60655737706
1408,187683.60655737706
331,187683.60655737706
170,187683.60655737706
